,GDPDEF,INFL,UNRATE,UNRATENSA,FEDFUNDS,DFEDFUNDS,LONGRATE,DM2SL,DM2MSL,DMZMSL,DM1SL,DMBSL,EXCSR,DSHO,DDIV_M1,DDIV_M2,DDIV_M2M,DDIV_MZM,DDIV_M4,YGAP,SPD,DINFL,DLONGRATE,rinfl,rygap,rr,rr1
"1980-1",40.801000000000002,8.3109999999999999,6.2999999999999998,6.7670000000000003,15.047000000000001,1.47,11.987,6.9483897880000001,-1.50545906,-0.53203982500000002,7.2455072850000004,7.6833738079999998,0.0066600000000000001,#N/A,6.9686088509999999,-2.0747752020000001,-4.265288162,-4.0251745100000003,-0.28385273700000002,0.10161476899999999,-3.0464516000000001,0.95699999999999996,1.54,1.0139125016051018,0.20016376192307606,7.2970874983948981,-0.098548992923076062
"1980-2",41.771999999999998,9.4079999999999995,7.3330000000000002,7.2000000000000002,12.686999999999999,-2.3599999999999999,10.477,5.9064570869999997,-8.4720375150000002,-7.2526724720000004,-2.2739079329999998,5.3176764419999998,0.0058700000000000002,#N/A,-2.8930357760000001,-7.2725256680000001,-11.005430609999999,-10.85837197,-3.9555604309999999,-2.4735240150000002,-2.0876190000000001,1.097,-1.51,1.2427941017112811,-1.9934132198209613,8.1652058982887183,-0.48011079517903887
"1980-3",42.704999999999998,8.8360000000000003,7.6669999999999998,7.5670000000000002,9.8369999999999997,-2.8500000000000001,10.952999999999999,11.90804168,22.741722129999999,24.44676973,13.68728859,9.5022562690000001,0.0093799999999999994,#N/A,12.40483955,14.79459185,18.00951903,18.20691021,15.204116259999999,-3.0735990960000001,1.1817187499999999,-0.57199999999999995,0.47599999999999998,0.14921053026875697,-0.27463362749659792,8.6867894697312433,-2.7989654685034022
"1980-4",43.817999999999998,10.291,7.4000000000000004,7.0330000000000004,15.853,6.016,12.423,8.4049850769999992,5.5078846669999999,4.4896528020000002,9.9584732880000004,8.9354689730000008,0.01448,#N/A,8.764045737,5.6396053320000004,4.916420692,4.5408426769999997,6.7846745019999997,-1.7557279429999999,-3.4706557,1.4550000000000001,1.47,2.3315525141769156,1.4569935210994491,7.9594474858230848,-3.2127214640994488
"1981-1",44.972000000000001,10.398,7.4329999999999998,7.9669999999999996,16.57,0.71699999999999997,12.960000000000001,6.7867141489999998,-8.7381744880000003,-7.3800345780000001,5.4664660249999999,2.6343924529999998,0.01256,#N/A,-0.86170686299999999,-9.5782797350000006,-14.89513872,-14.698921950000001,-4.1332197400000004,-0.35654556100000001,-3.5468852000000002,0.107,0.53700000000000003,0.69695558793716739,1.9352912892746881,9.7010444120628314,-2.291836850274688
"1981-2",45.863,7.8470000000000004,7.4000000000000004,7.2670000000000003,17.780000000000001,1.21,13.75,10.674443030000001,11.64399323,13.0939967,10.213050839999999,8.0755313310000005,0.0094999999999999998,#N/A,6.2247628930000003,2.1950684649999999,1.16173663,1.384991774,4.5217227759999998,-1.695644736,-4.0266666999999998,-2.5510000000000002,0.79000000000000004,-2.1028127417126097,-0.6911254435577634,9.9498127417126092,-1.0045192924422366
"1981-3",46.725999999999999,7.4569999999999999,7.4000000000000004,7.2670000000000003,17.577000000000002,-0.20300000000000001,14.847,7.0268482969999999,4.3417871589999999,5.5613927900000002,1.094563054,5.4012132729999998,0.01323,#N/A,-0.040331086000000002,-2.542586139,-4.1084666959999998,-3.8798851070000002,0.201556447,-1.1651606139999999,-2.8473438,-0.39000000000000001,1.097,-0.39583374049842401,1.16288665719535,7.8528337404984239,-2.3280472711953499
"1981-4",47.533999999999999,6.8579999999999997,8.2330000000000005,7.9000000000000004,13.587,-3.9900000000000002,14.087,10.19519815,8.5737491670000008,12.1849808,4.8425238339999996,4.6926170169999999,0.012160000000000001,#N/A,3.5866395440000001,0.32597639499999997,-0.90814748599999995,-0.30369077900000002,2.4304523910000002,-2.9226149449999999,0.5247541,-0.59899999999999998,-0.76000000000000001,-0.70165715064416112,-1.1098438286156305,7.5596571506441608,-1.8127711163843694
"1982-1",48.188000000000002,5.4660000000000002,8.8330000000000002,9.5,14.227,0.64000000000000001,14.292999999999999,8.9526535050000007,10.84690803,11.049931040000001,9.4222445459999999,7.4838395579999997,0.01418,#N/A,7.8833998840000001,6.4956074739999998,6.4472080519999997,6.3973973669999999,8.1689177530000006,-5.1895127529999998,0.024754100000000001,-1.3919999999999999,0.20599999999999999,-1.1697875469556993,-1.9271790508953108,6.6357875469556991,-3.262333702104689
"1982-2",48.814,5.1630000000000003,9.4329999999999998,9.3670000000000009,14.513,0.28599999999999998,13.93,8.4555933729999992,5.1407006930000003,5.4863871489999996,4.1969957100000004,7.5216405279999998,0.012999999999999999,#N/A,2.9331782020000001,3.2198573349999999,2.0832949169999999,2.1657495199999999,5.0809125059999998,-5.5333600900000004,-0.59936509999999998,-0.30299999999999999,-0.36299999999999999,-0.20893434369162822,-0.093882198530339078,5.3719343436916285,-5.4394778914696609
"1982-3",49.506,5.6310000000000002,9.9000000000000004,9.6999999999999993,11.007,-3.5059999999999998,13.117000000000001,6.542712624,5.6950819140000002,8.7086939099999991,4.4484444239999998,7.7122893079999999,0.0141,#N/A,3.5613006880000002,3.6671549130000001,3.1123389719999999,3.8528381029999998,5.7988610290000002,-6.6797364989999997,2.1423437500000002,0.46800000000000003,-0.81299999999999994,0.51167138935588419,-0.90028421697934125,5.119328610644116,-5.7794522820206584
"1982-4",50.018999999999998,4.1239999999999997,10.667,10.266999999999999,9.2870000000000008,-1.72,10.667,8.8762307239999991,21.950443719999999,22.195996539999999,15.758606159999999,10.710965420000001,0.017899999999999999,#N/A,12.8911677,11.002774759999999,14.028480399999999,14.13342023,11.15635417,-7.42634931,1.35754098,-1.5069999999999999,-2.4500000000000002,-1.0267334069123137,-0.74620809821371825,5.1507334069123134,-6.6801412117862817
"1983-1",50.396999999999998,3.0110000000000001,10.367000000000001,11.167,8.6530000000000005,-0.63400000000000001,10.563000000000001,21.472478450000001,72.867840360000002,68.906145960000003,11.541546070000001,9.9358254689999992,0.020410000000000001,#N/A,8.8010276780000005,1.347939939,11.533278129999999,10.968498800000001,2.3730131299999999,-6.9534506970000001,1.8949206300000001,-1.113,-0.104,-0.72175127513308679,0.33601419152284961,3.7327512751330869,-7.2894648885228497
"1983-2",50.771000000000001,2.9569999999999999,10.132999999999999,10,8.8030000000000008,0.14999999999999999,10.542999999999999,10.172001270000001,26.835138749999999,24.911797799999999,12.234365,12.37003464,0.021409999999999998,#N/A,9.5527276029999992,5.2137926380000001,9.0923133699999994,8.4883915509999994,6.5388182239999999,-5.5868257860000003,1.7258730200000001,-0.053999999999999999,-0.02,0.14504736899119886,1.2158840753480442,2.811952631008801,-6.8027098613480446
"1983-3",51.311,4.2320000000000002,9.3670000000000009,9.1329999999999991,9.4600000000000009,0.65700000000000003,11.627000000000001,6.2719958069999997,5.5842051980000003,4.7664959790000001,8.955893712,9.4496526379999999,0.022689999999999998,#N/A,7.5289838089999996,4.7762698989999999,4.6393780040000001,4.2741284799999999,5.1063406899999997,-4.4646354590000001,2.1729687499999999,1.2749999999999999,1.0840000000000001,1.347883831269864,1.0505837672153815,2.8841161687301362,-5.5152192262153816
"1983-4",51.700000000000003,3.0209999999999999,8.5329999999999995,8.1669999999999998,9.4299999999999997,-0.029999999999999999,11.686999999999999,7.2056801970000004,1.5684531639999999,1.463445814,6.8638974990000001,9.5662129829999998,0.02563,#N/A,5.2327165400000002,3.5445107440000001,1.866347792,1.8160265209999999,4.145716706,-3.2582541420000002,2.2436666700000001,-1.2110000000000001,0.059999999999999998,-1.0406396870390422,1.2337749999560943,4.0616396870390421,-4.4920291419560945
"1984-1",52.222999999999999,4.0259999999999998,7.867,8.4329999999999998,9.6869999999999994,0.25700000000000001,11.943,8.5271096719999999,5.6137450979999999,6.077232908,6.7228473270000002,8.695187335,0.037670000000000002,#N/A,5.8313262640000003,4.8400210760000002,3.7398975019999998,3.947104264,6.2077124379999997,-2.1909423600000002,2.2466129000000001,1.0049999999999999,0.25600000000000001,0.86357023474611649,1.1510762043582528,3.1624297652538833,-3.342018564358253
"1984-2",52.670000000000002,3.4089999999999998,7.4329999999999998,7.4000000000000004,10.557,0.87,13.199999999999999,8.5185715129999995,7.2583127760000004,7.7470781970000004,6.9841256109999996,8.2102897709999993,0.030470000000000001,#N/A,5.5506094150000003,5.607823121,4.9447365740000002,5.1804687490000001,7.7656707100000002,-1.364757709,2.5752381,-0.61699999999999999,1.2569999999999999,-0.67607781300693404,0.98355014825877252,4.0850778130069338,-2.3483078572587726
"1984-3",53.137999999999998,3.5390000000000001,7.4329999999999998,7.2999999999999998,11.390000000000001,0.83299999999999996,12.867000000000001,5.2535843699999996,-1.3830302590000001,-1.057421865,3.2376833440000001,5.5692874239999997,0.033640000000000003,#N/A,2.5689542900000002,1.1076374369999999,-0.68779485699999998,-0.55793319100000005,3.2057302729999999,-1.295008283,1.4528571400000001,0.13,-0.33300000000000002,-0.17059027007450744,0.31429223487235891,3.7095902700745076,-1.6093005178723589
"1984-4",53.536000000000001,2.9849999999999999,7.2999999999999998,6.9669999999999996,9.2669999999999995,-2.1230000000000002,11.743,8.7652086039999997,6.4104398140000001,10.23135192,4.357714927,4.3446551940000004,0.03499,#N/A,3.2862184110000001,3.301343959,2.321736874,3.587798056,4.4232768849999999,-1.3814347709999999,2.4895081999999999,-0.55400000000000005,-1.1240000000000001,-0.89866924192319031,0.20690756938864663,3.8836692419231902,-1.5883423403886465
"1985-1",54.064999999999998,3.9329999999999998,7.2329999999999997,7.7670000000000003,8.4770000000000003,-0.79000000000000004,11.583,11.857495139999999,18.691638900000001,19.37904026,10.66729883,6.6780066739999997,0.036179999999999997,#N/A,8.4862449550000001,9.1393066310000002,10.43627096,10.74649449,9.6831676590000004,-1.3422900879999999,3.1120000000000001,0.94799999999999995,-0.16,0.66795557532588168,0.21197917529759902,3.2650444246741182,-1.554269263297599
"1985-2",54.412999999999997,2.5659999999999998,7.2999999999999998,7.2000000000000002,7.923,-0.55400000000000005,10.813000000000001,7.0162443129999996,10.20513929,10.663864009999999,9.5114291039999994,8.0243901950000005,0.035630000000000002,#N/A,7.492708908,6.858518396,7.6523787729999997,7.8580935390000004,6.901053278,-1.397426608,2.8679365099999998,-1.367,-0.77000000000000002,-1.4175542718367562,0.081327552065938225,3.983554271836756,-1.4787541600659382
"1985-3",54.741,2.4039999999999999,7.2000000000000002,7.0670000000000002,7.9000000000000004,-0.023,10.337,8.4042960910000009,14.38229945,13.806532929999999,13.83370719,10.69425972,0.033579999999999999,#N/A,11.67882256,10.313658439999999,12.27523897,12.02415568,9.8886617730000008,-0.82209378600000005,2.4111111099999998,-0.16200000000000001,-0.47599999999999998,-0.41658746212226516,0.67362303261735734,2.8205874621222651,-1.4957168186173573
"1985-4",55.046999999999997,2.23,7.0330000000000004,6.7329999999999997,8.1029999999999998,0.20300000000000001,9.7599999999999998,5.8506710789999996,9.6123315609999995,8.8397809790000004,11.289471649999999,8.7692811969999998,0.034970000000000001,#N/A,9.2389549019999997,7.6679332230000004,9.0201746259999993,8.6754270059999996,8.3476468229999998,-1.0098705180000001,1.5959677400000001,-0.17399999999999999,-0.57699999999999996,-0.50069085875471941,-0.061359033708857424,2.7306908587547194,-0.94851148429114263
"1986-1",55.320999999999998,1.986,7.0330000000000004,7.5330000000000004,7.827,-0.27600000000000002,8.5570000000000004,5.8829300089999998,6.8902968710000003,7.5659498220000003,8.6672387420000003,5.4705413180000004,0.03891,#N/A,6.9759393220000003,6.1657373450000001,6.49780917,6.7936708169999998,6.7944894050000002,-0.98782488199999996,0.76800000000000002,-0.24399999999999999,-1.2030000000000001,-0.60328139903547573,0.14882061231334021,2.5892813990354755,-1.1366454943133402
"1986-2",55.530999999999999,1.516,7.1669999999999998,7.0999999999999996,6.9199999999999999,-0.90700000000000003,7.6029999999999998,10.43489681,16.219416509999999,17.627991739999999,15.339542979999999,10.45490725,0.030099999999999998,#N/A,12.64800368,11.71739475,13.784727609999999,14.401573969999999,11.21940324,-1.430582483,0.64000000000000001,-0.46999999999999997,-0.95399999999999996,-0.8548671850173537,-0.33061870065142052,2.3708671850173539,-1.0999637823485795
"1986-3",55.758000000000003,1.6319999999999999,6.9669999999999996,6.8330000000000002,6.2069999999999999,-0.71299999999999997,7.3070000000000004,9.8574003900000005,17.282305340000001,18.063982710000001,16.60388747,10.618858120000001,0.02528,#N/A,12.779472330000001,11.660123219999999,14.50267476,14.961952,12.19969495,-1.366192812,1.0821875000000001,0.11600000000000001,-0.29599999999999999,-0.25270267117931366,0.10290833521654408,1.8847026711793136,-1.4691011472165441
"1986-4",56.061999999999998,2.1749999999999998,6.8330000000000002,6.5,6.2670000000000003,0.059999999999999998,7.2629999999999999,8.7588194670000004,16.950216579999999,16.587682520000001,17.035303729999999,10.940363489999999,0.027,#N/A,12.58360294,10.543817369999999,13.97577987,13.80580118,9.6141831270000004,-1.7011642490000001,0.85193547999999997,0.54300000000000004,-0.043999999999999997,0.24402261841145512,-0.3308041710595615,1.9309773815885447,-1.3703600779404386
"1987-1",56.417999999999999,2.532,6.5999999999999996,7.133,6.2199999999999998,-0.047,7.1929999999999996,6.2781667490000004,11.436994390000001,10.685983950000001,12.90942422,9.7460362440000008,0.03066,#N/A,8.3975980519999993,6.9932923550000003,9.1310007090000003,8.7621033310000005,6.8694555829999997,-1.8201546019999999,1.03983607,0.35699999999999998,-0.070000000000000007,0.17850413278911104,-0.12685733211667238,2.353495867210889,-1.6932972698833275
"1987-2",56.808999999999997,2.7629999999999999,6.2670000000000003,6.2000000000000002,6.6500000000000004,0.42999999999999999,8.343,3.3864323089999999,5.5253260040000001,5.4265690109999998,6.90233045,7.9226412130000003,0.029000000000000001,#N/A,4.6962556940000004,3.592213273,4.569625158,4.530521137,5.0108160279999998,-1.6023144920000001,1.6747619,0.23100000000000001,1.1499999999999999,0.13041762772117282,0.20271444557079721,2.6325823722788271,-1.8050289375707973
"1987-3",57.238999999999997,3.016,6,5.867,6.843,0.193,8.8770000000000007,2.469750501,-0.64568214199999996,-0.29807988299999999,0.46549105600000001,4.6607642890000003,0.025190000000000001,#N/A,-0.80498767599999999,0.42419371700000003,-0.93224711900000001,-0.78590747000000005,1.951331707,-1.580783558,2.0021874999999998,0.253,0.53400000000000003,0.14563887596911851,0.041755569135269344,2.8703611240308815,-1.6225391271352694
"1987-4",57.695,3.1739999999999999,5.8330000000000002,5.5670000000000002,6.9169999999999998,0.073999999999999996,9.1229999999999993,4.4405809420000004,-1.0714913349999999,-0.26514650299999998,4.2891559109999999,8.4870016879999994,0.0275,#N/A,4.2636385099999998,2.8764209539999999,0.69326584499999999,0.98847763099999997,4.0846640580000004,-0.71985908899999995,2.2182258099999999,0.158,0.246,0.080744981375894476,0.89365084072180645,3.0932550186241055,-1.6135099297218063
"1988-1",58.146999999999998,3.1219999999999999,5.7000000000000002,6.133,6.6630000000000003,-0.254,8.4169999999999998,6.9556373420000002,1.6547336399999999,3.0123011960000001,2.839956366,5.7433191270000004,0.031530000000000002,#N/A,1.829948889,3.6263474919999998,1.524623708,2.0333165019999999,4.2678115730000004,-1.0254100779999999,1.74564516,-0.051999999999999998,-0.70599999999999996,-0.17210477931340362,-0.2232806624022281,3.2941047793134035,-0.80212941559777184
"1988-2",58.713000000000001,3.875,5.4669999999999996,5.4000000000000004,7.157,0.49399999999999999,8.9100000000000001,7.6672312260000002,6.0185683030000003,5.1265986520000002,7.3840748969999996,9.1095122540000002,0.025409999999999999,#N/A,5.9496499329999999,6.3967654740000004,5.7027074989999997,5.3480063749999998,7.6819287230000004,-0.53961699399999996,1.7407936500000001,0.753,0.49299999999999999,0.66592827560116685,0.53829871000269147,3.2090717243988331,-1.0779157040026914
"1988-3",59.414999999999999,4.7539999999999996,5.4669999999999996,5.367,7.9829999999999997,0.82599999999999996,9.0999999999999996,3.6753287299999999,1.2760487460000001,0.60379329900000001,5.1945442330000002,7.3449907850000002,0.026040000000000001,#N/A,4.2755661199999997,3.1084526810000002,2.0444548290000002,1.7561519670000001,3.7477729609999999,-0.75969641200000004,1.11796875,0.879,0.19,0.85514979919820489,-0.11266409023184698,3.8988502008017947,-0.64703232176815306
"1988-4",59.929000000000002,3.4460000000000002,5.3330000000000002,5.0670000000000002,8.4700000000000006,0.48699999999999999,8.9570000000000007,3.4896622640000001,-1.4948185140000001,-1.0328453630000001,1.1056074060000001,5.1384945440000003,0.03005,#N/A,1.000215702,1.330883102,-0.92049764700000003,-0.78335417699999998,3.6435545409999999,-0.23680976200000001,0.47737705000000002,-1.3080000000000001,-0.14299999999999999,-1.21624564177342,0.66667376438397996,4.6622456417734206,-0.90348352638398
"1989-1",60.552999999999997,4.1429999999999998,5.2000000000000002,5.5999999999999996,9.4429999999999996,0.97299999999999998,9.2070000000000007,2.2280200259999998,-3.5028899290000002,-3.4753288910000002,-0.40786849800000002,2.8022779120000001,0.031519999999999999,#N/A,-0.43256770500000002,-0.36609718099999999,-3.101217874,-3.095752466,2.0531678769999999,-0.013095015999999999,-0.26524589999999998,0.69699999999999995,0.25,0.47299853846884243,0.41549396515769743,3.6700014615311574,-0.42858898115769745
"1989-2",61.198,4.2380000000000004,5.2329999999999997,5.2000000000000002,9.7270000000000003,0.28399999999999997,8.7729999999999997,2.7466814529999999,-5.4523725580000004,-3.8368650180000001,-4.2391747569999998,4.077057859,0.027279999999999999,#N/A,-3.4344517209999998,-2.1780607340000002,-5.7659213920000001,-5.4044343369999996,-0.73701978400000001,-0.038399913000000001,-0.97187500000000004,0.095000000000000001,-0.434,-0.091794775056830424,0.23313187276405589,4.3297947750568309,-0.2715317857640559
"1989-3",61.645000000000003,2.911,5.2329999999999997,5.1669999999999998,9.0830000000000002,-0.64400000000000002,8.1069999999999993,7.6126865190000004,5.8040451810000002,7.455262404,1.8002988019999999,3.3002850330000002,0.028510000000000001,-16.247620730000001,1.6212847969999999,4.2185532170000002,3.1242946709999999,3.4568114250000002,2.5002638940000002,-0.073298938999999994,-0.97301590000000004,-1.327,-0.66600000000000004,-1.5157884692571795,0.23781925606553855,4.4267884692571791,-0.31111819506553856
"1989-4",62.084000000000003,2.8380000000000001,5.367,5.0999999999999996,8.6129999999999995,-0.46999999999999997,7.907,7.7599752579999999,10.335050669999999,10.079981269999999,4.9643615790000002,4.7268841210000003,0.029059999999999999,-3.9069469240000001,3.8911647550000001,6.6253606219999996,7.1042152510000003,7.0878092559999999,5.7371351620000004,-0.63194504100000004,-0.74258060000000004,-0.072999999999999995,-0.20000000000000001,-0.4533170898054939,-0.3277014544087824,3.291317089805494,-0.30424358659121764
"1990-1",62.753999999999998,4.2939999999999996,5.2999999999999998,5.7999999999999998,8.25,-0.36299999999999999,8.423,5.7542183690000002,8.2497710099999999,8.1273633370000002,4.6363697300000002,6.5321313300000003,0.030200000000000001,1.6294447729999999,4.0412045289999998,5.5033211629999998,6.1432497489999998,6.1480759450000004,5.4942578820000003,-0.285676231,0.16096774,1.456,0.51600000000000001,1.1405323096050455,0.52258450254664046,3.1534676903949541,-0.80826073354664052
"1990-2",63.457000000000001,4.4560000000000004,5.3330000000000002,5.2999999999999998,8.2430000000000003,-0.0070000000000000001,8.6769999999999996,3.3333526240000002,3.889310568,4.4912709199999998,4.004935723,9.8253459139999997,0.025940000000000001,10.22278272,3.6019160590000001,4.0488039120000003,4.1929027850000002,4.3613348729999997,4.1985475880000003,-0.63738693499999999,0.43650793999999998,0.16200000000000001,0.254,0.1132281552979344,-0.17077668429044701,4.3427718447020656,-0.46661025070955298
"1990-3",64.001000000000005,3.4140000000000001,5.7000000000000002,5.5670000000000002,8.1600000000000001,-0.083000000000000004,8.7029999999999994,4.3523209559999998,5.4876936560000003,6.3264106140000003,4.4233868379999999,9.6623676649999997,0.02733,11.22762908,5.5416724410000002,5.0638954180000004,5.2293067530000004,5.44929211,6.4348628760000004,-1.2596759959999999,0.51714285999999998,-1.042,0.025999999999999999,-1.033607023026875,-0.45941882983041271,4.4476070230268752,-0.8002571661695872
"1990-4",64.477000000000004,2.964,6.133,5.7999999999999998,7.7430000000000003,-0.41699999999999998,8.3970000000000002,2.976216408,3.672274405,5.5546023,3.3708750799999998,9.7781372179999995,0.036540000000000003,9.6079038029999992,3.9831849149999998,3.5115786070000001,3.5198003330000001,3.9853696709999999,2.9762491519999998,-2.817132601,0.62677419000000001,-0.45000000000000001,-0.30599999999999999,-0.57797730368121902,-1.4357949202303533,3.541977303681219,-1.3813376807696467
"1991-1",65.108999999999995,3.9020000000000001,6.5999999999999996,7.2000000000000002,6.4269999999999996,-1.3160000000000001,8.0169999999999995,4.8874657920000004,7.3074647410000004,9.9359481830000007,5.1237307349999996,10.971721710000001,0.084260000000000002,-2.906558054,4.6877549590000003,5.2940330600000003,5.9384586629999996,6.658089275,5.1974509659999999,-3.8965806829999998,1.4818333299999999,0.93799999999999994,-0.38,0.878772710309907,-1.0632540606876677,3.0232272896900931,-2.8333266223123319
"1991-2",65.587000000000003,2.9260000000000002,6.8330000000000002,6.7329999999999997,5.8630000000000004,-0.56399999999999995,8.1300000000000008,4.5413548080000004,11.045434200000001,11.86949081,7.9414547979999996,7.3925674539999999,0.045060000000000003,12.21367407,6.390528883,6.6802918819999997,9.2670331499999996,9.5542790039999996,3.392996009,-3.7489876870000001,2.2439062500000002,-0.97599999999999998,0.113,-0.68213436234086244,0.04082455053750933,3.6081343623408628,-3.7898122375375092
"1991-3",66.099000000000004,3.1099999999999999,6.867,6.633,5.6429999999999998,-0.22,7.9400000000000004,1.540814017,7.9617202389999999,7.8177291310000001,7.6944879430000004,6.712438541,0.042970000000000001,13.233547160000001,6.0105877230000004,3.4516215030000001,6.1549119389999998,6.156336391,3.6968919410000001,-3.849119789,2.27046875,0.184,-0.19,0.33045565918272679,-0.23342135154296595,2.7795443408172731,-3.6156984374570342
"1991-4",66.492000000000004,2.371,7.0999999999999996,6.7000000000000002,4.8170000000000002,-0.82599999999999996,7.3470000000000004,1.261667994,8.6883645830000003,10.806448,9.8090721439999999,7.9942808640000003,0.040090000000000001,14.163093050000001,8.6744366530000008,4.0844680269999998,7.8714216109999997,8.7148268099999999,4.2279217190000002,-4.0896134699999998,2.4941935499999999,-0.73899999999999999,-0.59299999999999997,-0.5347213214122899,-0.39003517262465515,2.9057213214122899,-3.6995782973753446
"1992-1",66.739000000000004,1.4830000000000001,7.367,8.0329999999999995,4.0229999999999997,-0.79400000000000004,7.3029999999999999,3.4433158609999999,15.19336631,16.602740820000001,16.149684629999999,8.6377479689999994,0.039910000000000001,4.4994482009999999,15.57782044,7.85001631,15.007492320000001,15.557640790000001,6.8111604510000001,-3.5170766759999998,3.2466129000000001,-0.88800000000000001,-0.043999999999999997,-0.7383389510383187,0.36316277271079134,2.2213389510383186,-3.8802394487107912
"1992-2",67.140000000000001,2.3959999999999999,7.5999999999999996,7.5,3.77,-0.253,7.3769999999999998,0.25911822200000001,9.667641325,10.890543449999999,10.87417971,9.8433740939999996,0.048280000000000003,6.1489052649999998,10.523240120000001,4.0616673780000001,9.6074712360000003,10.17773116,4.6952707599999997,-3.04482717,3.5461904799999999,0.91300000000000003,0.073999999999999996,0.91592026655450143,0.24657489055527959,1.4800797334454985,-3.2914020605552796
"1992-3",67.468000000000004,1.9490000000000001,7.633,7.4669999999999996,3.2570000000000001,-0.51300000000000001,6.617,0.44325245899999999,7.5607171820000003,9.6009183070000006,10.572692330000001,10.643948350000001,0.046019999999999998,11.41550202,10.7449145,4.2654340670000002,8.5755513850000007,9.5312559140000008,4.9840448180000001,-2.6624229939999999,3.2985937500000002,-0.44700000000000001,-0.76000000000000001,-0.29455153324706829,0.17158056767985086,2.2435515332470684,-2.8340035616798507
"1992-4",67.932000000000002,2.742,7.367,7.0330000000000004,3.0369999999999999,-0.22,6.7430000000000003,2.8127862760000002,10.576952220000001,8.2320738309999992,15.9906036,12.562360869999999,0.044760000000000001,15.94046859,15.63194575,7.0534668659999999,12.06283108,10.69133916,4.6809276999999998,-2.2268727940000002,3.6777419400000002,0.79300000000000004,0.126,0.87284045775874053,0.21536806863102353,1.8691595422412595,-2.4422408626310235
"1993-1",68.313000000000002,2.2370000000000001,7.133,7.7329999999999997,3.04,0.0030000000000000001,6.2800000000000002,-1.1578786169999999,3.2357569069999998,2.0641366849999998,7.54911288,8.5463547450000004,0.051450000000000003,12.20850602,7.2924199490000001,1.4399831940000001,4.349753711,3.5952526250000001,0.62365487100000006,-2.6506739659999998,3.16114754,-0.505,-0.46300000000000002,-0.29721568659208941,-0.62977372416733046,2.5342156865920895,-2.0209002418326696
"1993-2",68.718999999999994,2.3700000000000001,7.0670000000000002,6.9669999999999996,3,-0.040000000000000001,5.9900000000000002,1.7647173380000001,5.8514220530000003,5.9547610039999999,10.975270849999999,10.546982849999999,0.038490000000000003,11.87438738,11.86304385,5.1356004559999997,7.9324913280000002,7.8919439240000004,5.9785638319999999,-2.6790130730000001,2.9634920600000001,0.13300000000000001,-0.28999999999999998,0.28084496688873073,-0.25834604093308511,2.0891550331112692,-2.4206670320669152
"1993-3",69.128,2.3740000000000001,6.7999999999999998,6.6669999999999998,3.0600000000000001,0.059999999999999998,5.617,1.9117362680000001,6.0850239080000001,5.2067775599999999,11.67027581,11.349111280000001,0.039440000000000003,11.008132809999999,12.011304539999999,4.9574033579999996,7.8440899990000004,7.2644779269999997,4.5215543330000001,-2.8139575749999999,2.5217187499999998,0.0040000000000000001,-0.373,0.18132922839995125,-0.36802572081745022,2.1926707716000489,-2.4459318541825494
"1993-4",69.504999999999995,2.1760000000000002,6.633,6.2329999999999997,2.9900000000000002,-0.070000000000000007,5.6070000000000002,2.3682401930000001,5.6756304330000003,5.8104343439999999,10.082039930000001,11.25407613,0.038440000000000002,12.44364889,10.44329364,4.8489910629999997,7.1462479349999999,7.1563582370000001,5.4642746390000001,-2.0989871349999998,2.6230645199999998,-0.19800000000000001,-0.01,-0.014067361733487882,0.47807677019097627,2.190067361733488,-2.5770639051909763
"1994-1",69.837000000000003,1.9059999999999999,6.5670000000000002,7.0670000000000002,3.2130000000000001,0.223,6.0670000000000002,1.1290330079999999,3.865960039,2.4157094059999999,4.8651482450000003,9.4656279380000008,0.044740000000000002,7.9287904899999999,7.8088471909999999,3.2105491860000002,5.1294444300000004,4.3239688660000004,2.721549413,-1.763861973,2.84032258,-0.27000000000000002,0.46000000000000002,-0.17195796192414647,0.13098100990485972,2.0779579619241462,-1.8948429829048599
"1994-2",70.174000000000007,1.9259999999999999,6.2000000000000002,6.0999999999999996,3.9399999999999999,0.72699999999999998,7.0830000000000002,0.80067835399999998,1.735168711,1.5478838370000001,2.5272109340000002,8.0293000170000006,0.03848,12.69554226,3.0791410140000002,1.327586967,1.972092081,1.883159555,1.9412655320000001,-1.051864556,3.12016129,0.02,1.016,0.026214762511402201,0.5361763671323917,1.8997852374885977,-1.5880409231323918
"1994-3",70.576999999999998,2.2909999999999999,6,5.9000000000000004,4.4870000000000001,0.54700000000000004,7.3330000000000002,0.32135275899999999,-1.685910053,-1.6893128420000001,2.7430804310000001,7.098533303,0.042430000000000002,6.7284496850000002,3.2510980360000001,0.54901429499999999,-0.68451514700000005,-0.74084000900000002,1.586337924,-1.0951592020000001,2.81203125,0.36499999999999999,0.25,0.26561712628936207,-0.14293639659195367,2.0253828737106376,-0.95222280540804638
"1994-4",70.959999999999994,2.165,5.633,5.2670000000000003,5.1669999999999998,0.68000000000000005,7.8369999999999997,-0.080313990000000002,-4.1540424959999998,-2.6186073489999999,-0.16220130599999999,5.1417712980000001,0.040840000000000001,8.4940190700000002,0.95319829099999998,-0.90268119999999996,-3.47642717,-2.8088584939999999,1.606852489,-0.59068200699999995,2.6568852500000002,-0.126,0.504,-0.19637598548214918,0.43337536924625053,2.361375985482149,-1.0240573762462506
