,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24
"114-1",0.10200548041378017,0.11264767972664522,0.44133634319158815,0.4630093453066309,0.81456247146421956,0.82825064487990396,0.025995370852938429,0.028707459622154322,0.23355378770740726,0.24838868137657988,0.22413491608211014,0.2740623459735233,0,0,-0.041952264439954035,-0.0293613361100536,-0.14165073265509254,-0.097499052939582248,-0.14879310400260437,-0.12993206661643047,-0.61317845905181223,-0.48394088159396376,-0.8106288553891966,-0.55684532646070295
"115-1",0.10203956154894292,0.11269098786224124,0.43692611158367889,0.46067392617341979,0.83054646752808636,0.84331956144339759,0.026004056187726804,0.028718496392347467,0.23742339284781841,0.25143250814569079,0.21859737958760533,0.26853357469441025,-0.00027881290530297286,-0.00020449886670880713,-0.027189661456156127,-0.017314304975913443,-0.16296412711709343,-0.11480238259319649,-0.14879310400260445,-0.12993206661643042,-0.60464779885092457,-0.4777941792999148,-0.81883541885172617,-0.56573247032035368
"116-1",0.10200548041378017,0.11264767972664523,0.45418110358685504,0.4744367527770979,0.7628339992599027,0.78107229705981285,0.025995370852938429,0.028707459622154322,0.23218402283142225,0.247077589957994,0.22158475135647299,0.27246046200536872,0,0,-0.040994469167718636,-0.030940785022445075,-0.14048818749627279,-0.093661672110633865,-0.14879310400260437,-0.12993206661643047,-0.62458029708301888,-0.49398622437830092,-0.76935554214111557,-0.51974290079429331
"117-1",0.10200548041378016,0.1126476797266452,0.45201578032684236,0.47245703983916104,0.80511611780274062,0.81999571076063416,0.025995370852938408,0.02870745962215434,0.23155229533476385,0.24641785563248134,0.24329024655770115,0.29074778382444255,0,0,-0.045675127639591563,-0.032497045840312815,-0.20318085528493052,-0.14430339175066359,-0.14879310400260437,-0.12993206661643047,-0.62343601642068858,-0.49325204370334597,-0.74901925394747881,-0.50371142552677561
"118-1",0.10200548041378014,0.11264767972664518,0.45677480000901988,0.47737416951789874,0.80625055502090881,0.82098353726350914,0.025995370852938394,0.028707459622154347,0.23707433919632431,0.25130710386512639,0.24347874149922585,0.29016849295317559,0,0,-0.11438375441378712,-0.094273720107420494,-0.29432493267378573,-0.2195593487867723,-0.14879310400260437,-0.12993206661643047,-0.6155185658111969,-0.48666221761491413,-0.75294880177943813,-0.50853186678849394
"119-1",0.1020054804137802,0.11264767972664524,0.47711063682444688,0.49477757422622737,0.73932876116359325,0.76184768114297907,0.025995370852938429,0.028707459622154322,0.22715203242595328,0.24250656811727211,0.25782979801509415,0.30389157628954799,0,0,-0.13732870898255456,-0.11584655165757818,-0.24418180738146,-0.17486936628458166,-0.14879310400260434,-0.12993206661643047,-0.63792913821490416,-0.50599328936036125,-0.70625372796937236,-0.46698276269239269
"120-1",0.10200548041378017,0.1126476797266452,0.39870477178374603,0.42472248333423873,0.71647362766903711,0.74577240107308096,0.02599537085293838,0.028707459622154343,0.24251320215853603,0.2561527657676772,0.31106473968828663,0.34736049731766167,0,0,-0.11659589645502186,-0.092027753277810792,-0.27559202565396823,-0.19408604951530045,-0.14879310400260434,-0.12993206661643047,-0.57069966595411181,-0.44638761810078198,-0.617583890026421,-0.39632686166438807
"121-1",0.10205507519120276,0.11270119783989298,0.44311511796437725,0.46536880638382283,0.77675101535036584,0.79791517531031908,0.026008009729067767,0.028721098332501884,0.26331560844274948,0.27412409367371793,0.33515533453075974,0.36569526542910713,-0.0003211276107823934,-0.00028075522276880231,-0.17720895725563118,-0.14084790243533341,-0.32252088869973289,-0.22734117344268262,-0.14879310400260443,-0.12993206661643042,-0.54632704237562868,-0.42664607622102946,-0.62559836124935375,-0.40737766077247517
"122-1",0.11231728379585669,0.12183806285224606,0.44693848580452283,0.46781991349320073,0.67311198697977326,0.71208886722115428,0.028623260570160285,0.031049563366595059,0.25441113388490594,0.26613182242839101,0.35972451038218406,0.38576059914288102,-0.061874467950961361,-0.055145549725134538,-0.27178200712961609,-0.21960010510256606,-0.31844976885885729,-0.21880755162882695,-0.14879310400260445,-0.12993206661643042,-0.56817012152067869,-0.44593016425883469,-0.56421218619264424,-0.35828656744900789
"123-1",0.10363453921908863,0.11444699542477485,0.3932153471867631,0.42134053586000741,0.7066467598574715,0.74008908661629813,0.02641052489773528,0.029166002424606305,0.25056917472324125,0.26351167219488891,0.38209817168479487,0.40458525775288656,-0.010796530671939144,-0.009774929088978113,-0.22241763781310531,-0.1764451286354497,-0.33874346067656791,-0.23295120631154406,-0.14879310400260443,-0.12993206661643042,-0.54006048071178536,-0.42043204633380327,-0.53981803284977969,-0.338529817492771
"124-1",0.10629277674779068,0.11683023880812192,0.37036159740171393,0.40264387782859778,0.69488883251892664,0.73378995813457126,0.027087957816961748,0.029773355042638297,0.28852414977217744,0.2949596751573314,0.4172125952194371,0.43110804024801036,-0.025737020728566568,-0.025096834011564328,-0.25562087911866271,-0.19942873415958204,-0.36413065073660456,-0.24804159585488231,-0.14879310400260445,-0.12993206661643042,-0.45710873991824402,-0.35222742081310537,-0.50515856105959223,-0.31541936454057684
"125-1",0.11707773108160835,0.12584608088206153,0.43341364039843383,0.45623890716924587,0.66347768889518233,0.70754718361263391,0.029836426687480645,0.032070978242027967,0.28575127824132462,0.29238436795103401,0.45667601861304885,0.46190662038460906,-0.090438835608171536,-0.079195075685236579,-0.30478994467056958,-0.23845057466413996,-0.36038012312739287,-0.23877269789989755,-0.14879310400260445,-0.12993206661643042,-0.48938280691089509,-0.38038142126082797,-0.45946151778661148,-0.28041838409158337
"126-1",0.12114571206837695,0.12916389545460691,0.34649123861031406,0.3841509598309526,0.65936187887723652,0.70500140316403959,0.03087312269582047,0.032916499677589542,0.28514990502992676,0.29172030048536207,0.47060064422711229,0.47346302629093212,-0.11484816052106162,-0.09910313675174641,-0.30132840354116375,-0.23503655258272332,-0.36084043642812819,-0.23559760853814413,-0.14879310400260445,-0.12993206661643042,-0.45573369760253779,-0.35269378256429396,-0.43238748373609159,-0.25865803233549417
"127-1",0.1129367409063862,0.12233570986303696,0.38330650339549044,0.41404796615427231,0,0,0.0287811248069678,0.031176385166236487,0.29660383754518782,0.30144476689486005,0,0,-0.065591429738564175,-0.058131607825659806,-0.32211518749992119,-0.25269237898186336,0,0,-0.14879310400260445,-0.12993206661643042,-0.44130782461660534,-0.34002894962229258,0,0
"128-1",0.12238250351254333,0.13019401672314154,0.37364199944949972,0.40626287303946323,0,0,0.031188310194849266,0.033179018752941533,0.29915315122812125,0.30340032949145873,0,0,-0.12226934668400957,-0.10528422875417372,-0.35335672464946749,-0.27751626205718338,0,0,-0.14879310400260443,-0.12993206661643042,-0.43528770241466719,-0.33537076827195844,0,0
"129-1",0.12256608644695526,0.13034520578554309,0.35303497480466284,0.38805963248453434,0,0,0.031235094999380826,0.0332175482096932,0.3029996194559782,0.3069759382892927,0,0,-0.12337090923041723,-0.10619141660963283,-0.35682977570320518,-0.27828085008765796,0,0,-0.14879310400260445,-0.12993206661643042,-0.41625166586385942,-0.31833071118404377,0,0
"130-1",0.12439435190473402,0.13201239632778186,0.34509592609788992,0.38132985019079746,0,0,0.031701015442084424,0.033642419856316552,0.31268326721583695,0.31513812847555595,0,0,-0.13434114870083036,-0.11619514960877106,-0.36001442775653902,-0.27771595545372618,0,0,-0.14879310400260445,-0.12993206661643042,-0.39283801751203307,-0.2988291833598562,0,0
"131-1",0.12611632311817073,0.13358760351253343,0,0,0,0,0.032139847552965103,0.034043850198801372,0,0,0,0,-0.14467358510506464,-0.12564694992513975,0,0,0,0,-0.14879310400260445,-0.12993206661643042,0,0,0,0
"132-1",0.12661670076834833,0.13411576866634684,0,0,0,0,0.032267365236624108,0.034178449330037108,0,0,0,0,-0.14767602800783655,-0.12881612767917286,0,0,0,0,-0.14879310400260443,-0.12993206661643047,0,0,0,0
"133-1",0.12664239856002266,0.13414560761529368,0,0,0,0,0.032273914135977029,0.034186053573854097,0,0,0,0,-0.14783022384812269,-0.12899517192797133,0,0,0,0,-0.1487931040026044,-0.12993206661643042,0,0,0,0
"134-1",0.12672023295815335,0.13418203265452691,0,0,0,0,0.032293749678501946,0.034195336235916564,0,0,0,0,-0.14829725776975383,-0.12921373504822697,0,0,0,0,-0.1487931040026044,-0.12993206661643047,0,0,0,0
"135-1",0.12661461239087807,0.13411472447761169,0,0,0,0,0.032266833028485889,0.034178183225967988,0,0,0,0,-0.14766349700428016,-0.12880986217739468,0,0,0,0,-0.14879310400260443,-0.12993206661643042,0,0,0,0
